Date Created,Number of Likes,Source of Tweet,Tweets
2019-10-29 21:30:47+00:00,3752,Twitter for iPhone,I salute the US Congress historic vote recognizing the Armenian Genocide. Resolution 296 is a bold step towards serving truth and historical #justice that also offers comfort to millions of descendants of the Armenian Genocide survivors.
2019-10-25 20:35:37+00:00,149,Twitter for iPhone,"Моё выступление на заседании Евразийского межправительственного совета 

https://t.co/tBOAQ7sb5t"
2019-10-22 15:57:59+00:00,658,Twitter for iPhone,Congratulations to @JustinTrudeau on his electoral victory. Looking forward to continuing building on our strong friendship and partnership for the benefit of our two countries. https://t.co/9V32NAvZvp
2019-10-22 15:08:10+00:00,94,Twitter for iPhone,Félicitations à @JustinTrudeau pour sa victoire électorale. J'ai hâte de continuer à renforcer notre amitié et notre partenariat au profit de nos deux pays.
2019-10-17 15:45:07+00:00,498,Twitter for iPhone,#Armenia is elected to #UN #HRC for 2020-2022 - with 144 votes - a strong testimony of recognition by international community of our #democratic transformation and substantial progress in protection and promotion of #humanrights and fundamental freedoms.
2019-10-12 17:05:29+00:00,742,Twitter Web App,"Поспешите насладиться ноябрём в Армении!

Come and enjoy #November in #Armenia. https://t.co/YxoC5OtXcZ"
2019-10-11 12:56:03+00:00,256,Twitter for iPhone,"Сегодня у нас с президентом #Узбекистан’а Шавкатом Мирзиёевым состоялась историческая встреча.

Как ни странно, официальные встречи Армении и Узбекистана никогда не проводились, и это первая такая встреча. https://t.co/dV9vVq6WjI"
2019-10-09 19:09:09+00:00,548,Twitter for iPhone,Discussed opportunities for implementing joint projects and mutually beneficial programs with @alexisohanian https://t.co/0P7MIqvgCv
2019-10-09 13:14:48+00:00,3690,Twitter for iPhone,We made a deal with @KimKardashian that she will visit #Armenia more often. https://t.co/bNlxRl0JjN
2019-10-07 18:41:00+00:00,461,Twitter for iPhone,Quest Means Business. https://t.co/oFou3b4atP
2019-10-07 10:09:11+00:00,345,Twitter for iPhone,The ongoing economic #revolution will lead to a technological one. We will be able to turn #Armenia into a true #technological center.  #WCIT2019 https://t.co/cC5BMLZeXn
2019-10-06 19:20:16+00:00,630,Twitter for iPhone,"Republic Square, #Yerevan 
#WCIT2019 https://t.co/mvm0JoYdAl"
2019-10-06 04:04:43+00:00,792,Twitter for iPhone,With our precious guests @serjtankian @esrailian https://t.co/sRca9zzJfD
2019-10-05 17:49:35+00:00,248,Twitter for iPhone,"As the host-country for the #WCIT2019, #Armenia provides an invaluable setting which will gather the world’s leading thought-leaders, business and political figures to discuss some of the most significant questions facing the future of #technology."
2019-10-02 08:41:59+00:00,115,Twitter for iPhone,"Я думаю, что наш детальный разговор с российским президентом в аэропорту придаст новый импульс армяно-российским отношениям.

P.S. Две наши вчерашние встречи с Владимиром Путиным, официальная и неофициальная, стали логическим продолжением друг друга.

https://t.co/ctf6E9R0Ui"
2019-10-01 19:07:05+00:00,304,Twitter for iPhone,"У нас состоялся отличный разговор с президентом России Владимиром Путиным.
Наши стратегические отношения развиваются динамично. https://t.co/tLzSLF6HSs"
2019-10-01 18:58:11+00:00,132,Twitter for iPhone,"С лидерами #ЕАЭС и президентом Молдавии ознакомились с деятельностью центра креативных технологий ""Тумо"". https://t.co/6NT6X2kXTM"
2019-10-01 18:26:24+00:00,69,Twitter for iPhone,"Моё выступление на заседании Высшего Евразийского экономического совета

https://t.co/7k20CKQJpc"
2019-10-01 15:49:36+00:00,2278,Twitter for iPhone,"Дорожное селфи 🙂 За этот промежуток времени мы успели принять важные решения.

Bus selfie :) We managed to make some important decisions during this  short period of time. https://t.co/4HurV7HMUq"
2019-10-01 08:46:26+00:00,144,Twitter for iPhone,"Held an important negotiations with the President of #Iran @HassanRouhani 
https://t.co/zPSAWGryFm"
2019-09-30 17:08:42+00:00,91,Twitter for iPhone,"У нас с президентом Беларуси Александром Лукашенко состоялся  непосредственный разговор.
https://t.co/GBAQ5Kib56"
2019-09-30 10:07:21+00:00,92,Twitter for iPhone,"Моё выступление на открытии двухдневного международного форума ""Транзитный потенциал Евразийского континента""

https://t.co/A4vedoyA61"
2019-09-29 08:36:34+00:00,261,Twitter for iPhone,Anna and I are very happy to host Prime Minister of #Singapore @leehsienloong and his spouse in #Yerevan https://t.co/RO8pUctJDt
2019-09-26 18:36:00+00:00,262,Twitter for iPhone,Profondément ému par la disparition de Jacques Chirac. Ce Grand Homme d'Etat a incarné la Grandeur de la France. Il restera à jamais dans nos mémoires comme un Ami fidèle d'Arménie.
2019-09-26 07:51:39+00:00,147,Twitter for iPhone,"My speech at the 74th UN General Assembly. #UNGA 

https://t.co/Zdl5CRZSfV"
2019-09-25 18:29:17+00:00,603,Twitter for iPhone,"With President of the United States Donald Trump and First Lady Melania Trump
@realDonaldTrump 
@FLOTUS https://t.co/mFCjqtUYNj"
2019-09-24 17:16:55+00:00,509,Twitter for iPhone,With Governor of California @GavinNewsom https://t.co/y2j6oGhr6T
2019-09-24 15:59:01+00:00,171,Twitter for iPhone,"My interview to @FOXLA 

https://t.co/nw9omyfRIs"
2019-09-24 12:58:35+00:00,609,Twitter for iPhone,Getting ready for the 74th UN General Assembly. #UNGA https://t.co/SKmYyHGwpY
2019-09-23 16:06:09+00:00,451,Twitter for iPhone,"#Armenia is greatly appreciating its relations with the #US, the big State of #California and the city of #LA. This is one of the unique places on earth where we have a big centralization of Armenian intellectual, cultural, religious and financial potential."
2019-09-23 10:42:28+00:00,248,Twitter for iPhone,"We will move forward in our efforts to deepen #Armenia’n-#California’n cooperation and the City of Los Angeles will be the main focus for obvious reasons. I am sure that these relations will dynamically grow and advance, embracing new initiatives and joint endeavors. https://t.co/PakdKJjC9I"
2019-09-22 21:09:50+00:00,422,Twitter for iPhone,Met with Armenian community organizations’ leaders in Los Angeles. https://t.co/xNpJanGDH0
2019-09-13 18:35:54+00:00,177,Twitter for iPhone,Cultural dialogue: Concert in #Geghard monastery. https://t.co/AhpwCnlScM
2019-09-08 06:24:36+00:00,100,Twitter for iPhone,There is no alternative for restoration of close and brotherly relations between two nations and #Armenia is ready to support any Russian-Ukrainian bilateral initiative.
2019-08-23 18:23:18+00:00,174,Twitter for iPhone,"Щиро вітаю дружній український народ з національним святом #України - Днем незалежності! Переконаний, що разом ми досягнемо високого рівня 🇦🇲-🇺🇦 відносин, щоб слугувати інтересам наших народів в майбутньому.
@ZelenskyyUa   @zeteam_official"
2019-08-14 18:03:10+00:00,269,Twitter for iPhone,Guided a group of international tourists in our 2801 years old capital city #Yerevan. https://t.co/y99LjnbMNg
2019-08-12 16:43:20+00:00,314,Twitter for iPhone,Will deliver a speech in #LA's Grand Park on September 22 at 16:00.
2019-08-09 11:25:05+00:00,85,Twitter for iPhone,"Моё выступление на заседании Евразийского межправительственного совета. 
https://t.co/UwByWnUb2r"
2019-08-09 04:24:30+00:00,163,Twitter Web App,Прилетели в #Кыргызстан принять участие в заседании межправительственного совета @EEC_EAEU. https://t.co/2Ks1pgoXit
2019-08-05 12:14:56+00:00,286,Twitter for iPhone,Saddened by the devastating shootings in #Texas and #Ohio. I offer my deepest and most sincere condolences to the people of the United States. I wish the families of victims fortitude and patience.
2019-08-03 04:37:21+00:00,245,Twitter for iPhone,Our goal is to make the #startup a dominant mindset in #Armenia #sss19 https://t.co/QTVXXylsSx
2019-08-02 18:58:40+00:00,157,Twitter for iPhone,Արամ Աբրահամյանին եւ «Առավոտ» օրաթերթի ողջ կոլեկտիվին սրտանց շնորհավորում եմ թերթի հիմնադրման 25-ամյակի առիթով: Թերթը բացառիկ դեր ունի երրորդ հանրապետությունում խոսքի ազատության մշակույթի ձեւավորման հարցում: Մաղթում եմ այդ դերակատարման անխափան շարունակություն:
2019-07-22 10:16:10+00:00,149,Twitter for iPhone,"Вітаю Президента України @ZelenskyyUa та партію Слуга народу із значною перемогою на виборах у ВРУ. Упевнений, що нові парламент і уряд продовжать шлях реформ з іще більшими зусиллями та новими можливостями для вірмено-українського співробітництва. @zeteam_official"
2019-07-17 14:44:26+00:00,88,Twitter for iPhone,I am confident that through our joint efforts we would be able to enhance the #EU-#Armenia partnership. Processes taking place in our country testify Armenia’s strong commitment to European values.
2019-07-14 12:05:38+00:00,277,Twitter for iPhone,Bonne fête nationale de la #France! #14juillet https://t.co/hlQ8RRds0C
2019-07-07 12:12:07+00:00,113,Twitter for iPhone,"Դեսպան Կիրակսյանը կանգնած է եղել նորանկախ Հայաստանի դիվանագիտական ծառայության ակունքներում և իր լուման ներդրել մեր արտաքին քաղաքականության խնդիրների լուծման գործում։  
Խորին ցավակցություն եմ հայտնում Արման Կիրակոսյանի ընտանիքին, հարազատներին և ընկերներին"
2019-07-07 12:12:06+00:00,171,Twitter for iPhone,"Խոր ցավով տեղեկացա դեսպան Արման Կիրակոսյանի մահվան մասին: 

Նա իր մարդկային  արժանիքներով, հայ մտավորականի ճշմարիտ կեցվածքով ու բարձր պրոֆեսինալիզմով օրինակ է հանդիսացել շատ շատերի համար։"
2019-07-05 11:47:46+00:00,197,Twitter for iPhone,Had a very productive meeting with the Prime Minister of #Vietnam Nguyen Xuan Phuc https://t.co/UdkcqYbneH
2019-07-04 13:46:12+00:00,359,Twitter for iPhone,Happy #IndependeceDay America! #4thofJuly2019 https://t.co/uQ9kw0gHiu
2019-07-01 06:08:54+00:00,468,Twitter for iPhone,"5 gold, 3 silver and 3 bronze medals. Congratulations to the #Armenia'n team on successful performance at the #EuropeanGames."
2019-06-21 10:14:47+00:00,164,Twitter for iPhone,"Բռնությունից զերծ հանրությունը եւ բռնությունից զերծ տարածաշրջանը մեր երազանքն է: 

Բայց մեր այս մղումը պետք չէ շփոթել երկչոտության կամ թուլության հետ:
https://t.co/yzPYOpkRVx"
2019-06-12 10:17:15+00:00,215,Twitter for iPhone,От имени народа Армении и от себя лично поздравляю всех россиян с государственным праздником — Днём России! https://t.co/QAFeqVG8ZY
2019-06-07 17:21:22+00:00,164,Twitter for iPhone,"Моё выступление на пленарном заседании Петербургского международного экономического форума @SPIEF 
https://t.co/EYFVDgwzT1"
2019-06-07 09:45:21+00:00,157,Twitter for iPhone,Had a meeting with president of #Bulgaria Rumen Radev in Saint Petersburg. https://t.co/hl3FZrWGDu
2019-06-06 18:08:56+00:00,272,Twitter for iPhone,"Встретился с президентом России Владимиром Путиным
https://t.co/SFPqVYYp0Z https://t.co/v7ZdLLUQNr"
2019-05-29 18:04:56+00:00,797,Twitter for iPhone,"I had a phone call w/@HenrikhMkh and expressed my support ahead of today's match btw @Arsenal &amp; @ChelseaFC, which Henrikh will have to miss because of #Baku's racial discrimination policy. I told @HenrikhMkh that we are very proud of him, and we all stand by his side!"
2019-05-26 10:41:09+00:00,582,Twitter for iPhone,"გულითადად ვულოცავ ჩვენს მეგობარ ქართველ ხალხს საქართველოს ეროვნულ დღესასწაულს - დამოუკიდებლობის აღდგენის დღეს! დარწმუნებული ვარ, რომ სომხურ-ქართული ამჟამინდელი მაღალი დონის ურთიერთობები მომავალშიც ჩვენი ხალხების ინტერესებს მოემსახურება. https://t.co/kbxviSPNa7"
2019-05-15 15:51:57+00:00,115,Twitter for iPhone,My speech at The Conference on Dialogue of #AsianCivilizations https://t.co/xHsgmb8XdG
2019-05-15 11:31:11+00:00,483,Twitter for iPhone,"Happy International Day of Families! 
#FamilyDay #InternationalDayofFamilies https://t.co/FCTnrTo8pC"
2019-05-14 15:35:27+00:00,323,Twitter for iPhone,We had a very important discussion with PRC President Xi Jinping in #Beijing
2019-05-14 10:30:03+00:00,278,Twitter for iPhone,Had a nice walk with the Prime Minister Xavier Bettel in #Luxembourg https://t.co/iZamOuceJp
2019-05-12 12:47:12+00:00,283,Twitter for iPhone,"25 years ago Ceasefire Agreement was signed by representatives of #Armenia, #NagornoKarabakh and #Azerbaijan but it never turned into a lasting peace. Trilateral political agreement among these three parties is the only basis to ensure #peace and #cooperation in our region."
2019-05-06 15:33:58+00:00,350,Twitter for iPhone,"От имени армянского народа и от себя лично выражаю искренние соболезнования родным и близким погибших в результате возгорания самолета в аэропорту #Шереметьево. Желаю терпения, силы и стойкости духа."
2019-05-05 13:49:48+00:00,87,Twitter for iPhone,"On behalf of the Armenian Government, the Armenian people and myself, I wish the @coe unshakable resilience to the benefit of democracy, human rights and the rule of law in the European continent, and for the sake of “Our rights, our freedoms and our Europe.” #CoE70"
2019-05-05 13:49:47+00:00,136,Twitter for iPhone,"The #CoE, which today marks its 70th anniversary, is a universal value system based on human rights, democracy and the rule of law and today #Armenia if fully committed to this values and stands ready to support the organization in its future reforms. #CoE70"
2019-04-29 17:20:40+00:00,318,Twitter for iPhone,Я был рад принять премьер-министра России @MedvedevRussia у себя дома. В Армении принято самых дорогих гостей принимать дома. https://t.co/teMu0lhTKD
2019-04-24 19:51:20+00:00,510,Twitter for iPhone,"Above all, doing this on #April24 is an ultimate insult to the #Armenian people and to humanity, extreme #HateSpeech by #Erdogan personally. The world must speak out."
2019-04-24 18:30:13+00:00,1068,Twitter for iPhone,"Calling victims of #ArmenianGenocide, #OttomanEmpire's entire Armenian population, which was sent to death marches, as “Armenian gangs &amp; thr supporters”, killing 1.5mm &amp; justifying it by “most reasonable action” is not just new high in denialism,but justification of nation murder"
2019-04-24 14:34:53+00:00,2080,Twitter for iPhone,"With the genocide of Armenians, Greeks, Assyrians, the culture of an entire region has been distorted, the ancient civilization of Asia Minor disappeared forever. Wasn’t this a crime against humanity? We will be consistent in the international recognition of the #ArmenianGenocide"
2019-04-21 19:11:25+00:00,430,Twitter for iPhone,"2/2 Упевнений, на цій посаді Ви, Володимире Олександровичу,  докладете усіх зусиль, щоб дружні стосунки між 🇦🇲Вірменією та 🇺🇦Україною набули нового рівня та слугували нашим народам!Бажаю Вам успіхів! @zeteam_official"
2019-04-21 19:10:46+00:00,442,Twitter for iPhone,1/2 Щиро вітаю Володимира Зеленського з переконливою перемогою на демократичних виборах Президента 🇺🇦України! @zeteam_official
2019-04-21 11:15:16+00:00,378,Twitter for iPhone,"I strongly condemn Easter terrorist attacks in #SriLanka. On behalf of the Armenian government and people, I wish to express our solidarity with the families and friends of the victims. I would also like to sincerely hope the early recovery of those who were injured."
2019-04-21 10:31:54+00:00,452,Twitter for iPhone,I wish blessed and happy #Easter to everyone celebrating. https://t.co/7HoUh0TTzr
2019-04-15 19:01:08+00:00,676,Twitter for iPhone,Une immense tristesse devant ces images bouleversantes de #NotreDame de Paris. L'Arménie s'associe à l'émotion de la France.
2019-04-12 06:47:18+00:00,134,Twitter for iPhone,"Հանդիպում Ստրասբուրգի եւ մոտակա բնակավայրերի հայության ներկայացուցիչների հետ:
https://t.co/Po7FQlPoYI"
2019-04-11 16:20:43+00:00,206,Twitter for iPhone,"Aujourd'hui, j'ai assisté à l'ouverture de l'#exposition en photo intitulée ""La révolution de velours de l'#Arménie"". Cette exposition est un hommage au courage humain, elle porte l’espoir aux militants pour les droits et libertés universels. https://t.co/RbFdNlcKDX"
2019-04-11 13:29:22+00:00,126,Twitter for iPhone,"My remarks and Q/A at the Parliamentary Assembly of the Council of Europe
https://t.co/kuL9xb8QYo"
2019-04-11 09:06:56+00:00,207,Twitter for iPhone,I had very productive and interesting meetings with President of the Parliamentary Assembly of the Council of Europe Liliane Maury Pasquier and Secretary General of the Council of Europe Thorbjørn Jagland https://t.co/zKX92OyVJQ
2019-04-04 19:28:07+00:00,248,Twitter for iPhone,"С глубокой скорбью узнал о кончине выдающегося режиссера Георгия Данелии. Его фильмы наполнены оптимизмом, искренностью и чувством юмора. Они научат ещё не одно поколение доброте и преданности. От имени народа Армении, я выражаю соболезнования родным и близким Георгия Данелии."
2019-03-29 20:03:29+00:00,171,Twitter for iPhone,"Մի կտոր Վիեննայի հայության հետ մեր հանդիպումից:
https://t.co/LrWbGqJFb5"
2019-03-29 17:47:06+00:00,486,Twitter for iPhone,Met with Europe's youngest leader Chancellor of #Austria @sebastiankurz https://t.co/hgN2AoHFHo
2019-03-26 17:50:52+00:00,498,Twitter for iPhone,"I was deeply shocked by the news of a severe flooding in Iran which claimed the lives of dozens of people. At this difficult moment, #Armenia is ready to support the friendly people of #Iran and provide the necessary assistance to overcome the consequences of the disaster. https://t.co/I4MGx5yGSw"
2019-03-26 17:20:23+00:00,1455,Twitter for iPhone,خبر قربانی شدن دهها نفر براثر وقوع سیل ویرانگر در کشور دوست ایران ما را عمیقا در شوک فروبرد.                                               در این برهه سخت، ارمنستان آماده است تا در کنار ملت دوست ایران حضور داشته و کمک ضروری خود جهت غلبه بر پیامدهای این فاجعه ارائه نماید https://t.co/LIGwoiGuUU
2019-03-15 16:32:10+00:00,445,Twitter for iPhone,"I was deeply grieved to learn about the terrorist attack at mosques in #Christchurch that hit #NewZealand. Strongly reprehending terrorism in any form, I offer my deepest and most sincere condolences to families of the victims and to the people of New Zealand."
2019-03-15 10:43:37+00:00,93,Twitter for iPhone,"Իմ ելույթը՝ սպառողների իրավունքների միջազգային օրվա կապակցությամբ:
https://t.co/eqH41C6vhl"
2019-03-12 17:02:31+00:00,486,Twitter for iPhone,"I am ready to continue the dialogue not only with the president of #Azerbaijan, but also with the people of Azerbaijan, because I am convinced that the people of Azerbaijan are as peace-loving as the people of #Armenia and #NagornoKarabakh."
2019-03-12 15:31:52+00:00,229,Twitter for iPhone,"#Armenia is fully committed to exclusively #peaceful resolution of the #NagornoKarabakh conflict and efficient negotiation process is very important for us. 

Today no one has the authority and legitimacy to represent the people of Nagorno-Karabakh at the negotiations."
2019-03-08 17:42:24+00:00,254,Twitter for iPhone,"Խոր վշտով տեղեկացա Պոլսո Հայոց պատրիարք Մեսրոպ արքեպիսկոպոս Մութաֆյանի մահվան մասին:
 
Որպես հոգևոր առաջնորդ նա իր անգնահատելի ներդրումն է ունեցել Թուրքիայում ազգային-եկեղեցական կյանքի շարունակական աշխուժացման ու Հայոց եկեղեցու և հայ համայնքի ամրապնդման ու միասնության գործում:"
2019-03-07 13:19:29+00:00,122,Twitter for iPhone,"Моё интервью информационному агентству ТАСС. 
https://t.co/qKnB82n7Jl"
2019-03-07 06:45:33+00:00,80,Twitter for iPhone,"Моё интервью телеканалу ""Евроньюс""
https://t.co/rVWQULwOEM"
2019-03-06 06:40:55+00:00,93,Twitter for iPhone,"Ժան-Կլոդ Յունկերի եւ Յոհաննես Հաննի հետ մեր բրիֆինգը:
https://t.co/h0ZqIbPS60"
2019-03-05 17:03:25+00:00,228,Twitter for iPhone,We are confident that the path to the resolution of the conflict lies through the understanding of the need for the respect of the right of the people of #NagornoKarabakh to self-determination.
2019-03-05 13:56:47+00:00,70,Twitter for iPhone,"Press statement after the meeting with the @eucopresident Donald Tusk
https://t.co/kT27rqbbRf"
2019-03-05 12:45:03+00:00,225,Twitter for iPhone,New #Armenia is ready to make steadfast efforts towards enriching its cooperation with the #EU with new initiatives aimed at supporting our efforts to develop institutions and reinforcing our democratic achievements.
2019-03-04 20:01:50+00:00,124,Twitter for iPhone,"My speech at the Foreign Affairs Committee of the European Parliament 
https://t.co/4Rvtt3j9w2"
2019-03-01 08:08:02+00:00,219,Twitter for iPhone,"Այսօր գարուն է: Այս գարունը դուք եք բերել Հայաստանին: 
https://t.co/AYGnMqUQe7"
2019-02-28 18:31:34+00:00,116,Twitter for iPhone,"Մեր պատմական առաքելության մասին: Իմ ելույթը Սպահանի հայ համայնքի ներկայացուցիչների հետ հանդիպման ժամանակ։
https://t.co/c92rp6b0ep"
2019-02-28 08:56:15+00:00,90,Twitter for iPhone,"Պատասխանում եմ իրանահայ համայնքի ներկայացուցիչների հարցերին:
https://t.co/SA8UgynO2Y"
2019-02-28 06:02:05+00:00,409,Twitter for iPhone,We no longer have separate agendas for #Armenia and #Diaspora: we have a national agenda aimed at achieving national goals
2019-02-27 19:32:27+00:00,75,Twitter for iPhone,"Իրանի նախագահ Հասան Ռոհանիի հետ ԶԼՄ ներկայացուցիչների համար հանդես եկանք հայտարարություններով։
https://t.co/AGj9FlES5y"
2019-02-27 04:47:56+00:00,494,Twitter for iPhone,"On Feb 27, 1988 hundreds of Armenians were killed and deported from Azerbaijan, which was a response to the peaceful demonstrations of #NagornoKarabakh Armenians to protect their right of self-determination. Today we commemorate the victims of the #Sumgait massacre. #neveragain"
2019-02-20 05:30:56+00:00,206,Twitter for iPhone,"With deep sorrow learned the news of passing Armenian American philanthropist Louise Manoogian Simone. Her contribution for earthquake victims, refugees from the #NagornoKarabakh war, promotion of #Armenian #culture worldwide and charitable efforts are invaluable."
2019-02-13 08:08:13+00:00,169,Twitter for iPhone,"Partnership with the #EU is of an immense importance for #Armenia – especially for the institution building and #economic development of our country. My speech at meeting with EU Special Envoys for #EasternPartnership 
https://t.co/EGekFwxe4J"
2019-02-07 13:23:58+00:00,160,Twitter for iPhone,"Salute the statement of @EmmanuelMacron. Powerful manifestation and act of #solidarity, #determination to protect human rights and prevent mass atrocities."
2019-02-07 13:18:51+00:00,259,Twitter for iPhone,"Je salue la déclaration du président @EmmanuelMacron , qui témoigne sa #solidarité et sa #détermination à protéger les droits de l'homme et à prévenir les atrocités de masse."
2019-02-01 16:57:14+00:00,123,Twitter for iPhone,"Joint #press #conference with German Chancellor Angela Merkel
https://t.co/ssFJTnsv4i"
2019-02-01 11:11:51+00:00,136,Twitter for iPhone,"Democracy is no longer endangered in Armenia. My speech at the Konrad Adenauer Foundation @KASonline 
https://t.co/iAR45iuezy"
2019-01-31 15:06:27+00:00,167,Twitter for iPhone,"#Armenia’n government has prioritized the #IT sector as one of the major pillars of its economic development. My speech at at the Technological University of #Cologne
https://t.co/mnLT4SIhpQ"
2019-01-26 17:23:23+00:00,201,Twitter for iPhone,"C’est avec une immense tristesse que j’ai appris la nouvelle de la disparition de  #MichelLegrand. Ce grand fils des peuples français et arménien, restera toujours avec nous, dans nos coeurs, avec ses chef d’oeuvres. https://t.co/ZYg2Ogyu9q"
2019-01-26 17:14:37+00:00,191,Twitter for iPhone,"Հսկայական տխրությամբ ստացա Միշել Լեգրանի մահվան լուրը։ Հայ և ֆրանսիացի ժողովուրդների մեծ զավակը իր գլուխգործոցներով միշտ կմնա մեզ հետ, մեր սրտերում: https://t.co/UW5TRaizoi"
2019-01-25 14:42:16+00:00,152,Twitter for iPhone,"С 1 января председательство в органах Евразийского экономического союза (#ЕАЭС) перешло к #Армении. Уверен, через год у нас будет более консолидированный и эффективный #Союз, служащий интересам наших экономик, государств и народов."
2019-01-23 16:16:06+00:00,142,Twitter Web Client,"Discussed #Armenia‘s #Velvet #revolution, challenges and successes at “Shaping the Future of Democracy” panel in Davos. #davos19 #wef19
https://t.co/Y0HAZvzZ8q"
2019-01-21 15:54:12+00:00,136,Twitter for iPhone,My speech at dinner with representatives of the Swiss-Armenian Chamber of Commerce and Swiss businessmen in Zurich. #davos19 #wef19 https://t.co/oMiz7tft1W
2019-01-18 12:20:18+00:00,193,Twitter Web Client,"Will participate in the World Economic Forum in @Davos. Here is my article in @wef.
https://t.co/aW4rd6whMF"
2019-01-14 13:23:30+00:00,350,Twitter Web Client,"Այսօր երկրորդ անգամ նշանակվեցի վարչապետ:)  Ծառայում եմ #Հայաստան'ի Հանրապետությանը, ծառայում եմ #Արցախ'ի Հանրապետությանը, ծառայում եմ հայ ժողովրդին: 
https://t.co/vVv7boc1da"
2018-12-14 13:42:04+00:00,403,Twitter Web Client,Peaceful resolution of #NagornoKarabakh conflict remains top priority for us. We will continue with the peace process for the benefit of regional peace &amp; security. Resolution requires genuine efforts of all parties.
2018-12-14 10:40:01+00:00,209,Twitter Web Client,"With deep sorrow I learned about #Strasbourg shooting. On behalf of the Armenian people, I express my deepest condolences to @EmmanuelMacron and the entire #French people. Please convey words of comfort and resilience to the families of the victims and those wounded."
2018-12-09 10:43:48+00:00,563,Twitter Web Client,"We have already achieved our goal. These are really free, transparent and democratic #Elections. #ArmVote2018 https://t.co/YUKuFRQa7X"
2018-12-07 10:08:36+00:00,352,Twitter Web Client,"1988թ. դեկտեմբերի 7, աղետյալ Գյումրի: Փլատակների տակից գիրք են փրկում: Հայ ժողովրդին այնքա՜ն բնորոշ տեսարան: https://t.co/EDCM9PBfuz"
2018-12-06 12:59:45+00:00,139,Twitter Web Client,В Санкт-Петербурге встретился с представителями армянской общины. Поговорили о бархатной революции и планах на будущее: задача правительства - превратить политическую революцию в экономическую. https://t.co/0VNtvaZ6q2
2018-12-06 12:49:39+00:00,84,Twitter Web Client,Սանկտ Պետերբուրգում հանդիպեցի հայ համայնքի ներկայացուցիչների հետ: Խոսեցինք թավշյա հեղափոխության և հետագա անելիքների մասին: Կառավարության խնդիրը քաղաքական հեղափոխությունը տնտեսական հեղափոխության վերափոխելն է: https://t.co/eOoBfRDzjM
2018-12-01 15:59:08+00:00,78,Twitter Web Client,"Երեկ պետական մրցանակ հանձնեցի @NIglobal ընկերության համահիմնադիր և նախագահ Ջեյմս Թրուշարդին ՏՏ ոլորտում համաշխարհային ներդրման համար։ Մեզ համար նոր տեխնոլոգիաները պատմական հնարավորություն են իրականացնելու այն,ինչը մենք ցանկանում ենք իրականացնել,այն է` տնտեսական հեղափոխություն https://t.co/8ubQTzIP7t"
2018-12-01 15:25:28+00:00,86,Twitter Web Client,"Yesterday I awarded Co-founder and President of @NIglobal James Truchard with the State Prize of #Armenia for global contribution in IT field.Our gov't has developed an ambitious agenda for the development of IT,this is a good opportunity to do what we want-an economic revolution https://t.co/bO9zvbReL8"
2018-11-29 16:57:23+00:00,336,Twitter for iPhone,"Congratulations to Salome #Zourabichvili! Your election as the first female president of #Georgia 🇬🇪is, indeed, a historic event and I sincerely wish that your term of office will be marked by continuous uplift and prosperity in the history of Georgia. https://t.co/djcGg7lLF1"
2018-11-22 12:28:02+00:00,297,Twitter for iPhone,"Իմ աշխատասենյակի պլաստմասե գրիչները փոխարինեցի թղթե էկոգրիչներով: Պետք է սահմանափակել պլաստիկե պիտույքների կիրառումը՝ հանուն շրջակա միջավայրի պաշտպանության:

I replaced my plastic pens w/ paper eco-pens.We should limit the use of plastic for the sake of environmental protection. https://t.co/ee4eh61q0h"
2018-11-20 15:38:05+00:00,76,Twitter for iPhone,"My 2nd press conference in the Government: meetings with journalists will continue, the dialogue with the public will not stop."
2018-11-20 15:35:32+00:00,49,Twitter for iPhone,"Այսօր իմ երկրորդ ասուլիսն էր կառավարությունում այս ձևաչափով. լրագրողների հետ հանդիպումները շարունակվելու են, հանրության հետ երկխոսությունը չենք դադարեցնելու։"
2018-11-20 13:07:43+00:00,213,Twitter Web Client,"Կրում եմ բացառապես #հայաստանյան արտադրության հագուստ: Փողկապս բացառություն էր, այլևս այդպես չէ։

I wear exclusively #Armenian clothing. My tie was an exception, it isn't anymore! https://t.co/bbpzu0q9aw"
2018-11-11 18:40:15+00:00,117,Twitter for iPhone,"Այսօր Փարիզում նշվում էր Առաջին համաշխարհային պատերազմի ավարտի 100-ամյակը՝ բացառիկ նշանակության միջոցառում,որ կոչված է ոգեկոչելու մեր հավաքական հիշողությունը և արտահայտելու խաղաղության մեր ուղերձը: Ես հավատում եմ,որ պատմությունը ի զորու է փոխել մեզ, որ մեր ապագան ավելի լավը դառնա https://t.co/Y1giyGX9HH"
2018-11-11 18:33:03+00:00,292,Twitter for iPhone,We gathered in Paris to commemorate the 100th anniversary of the end of #WorldWar1 - an event of exceptional significance called to pay tribute to collective memory &amp; to articulate our message of #peace.I believe that history is well able to change us to make our future better! https://t.co/ZECujgez4u
2018-11-08 08:44:05+00:00,124,Twitter for iPhone,"Շնորհակալ եմ ՖՄԿ 17-րդ գագաթնաժողովի աշխատանքներում ներգրավված կամավորներին։ Երբ մինչ օրս գագաթնաժողովի մասնակից երկրների ղեկավարների հետ տպավորություններով կիսվում ենք, նրանք ասում են, որ ձեր աչքերում տեսել են ուժեղ, պայծառ, պոզիիվ և մեծ ապագա ունեցող երկիր։ https://t.co/emDOL00Foc"
